,brand,model,price,mileage,year,location,body_type,fuel,power,transmission,color,engine_size
3081,Opel,Gt,,300000.0,2000.0,Ariana,Autres,Essence,4.0,Manuelle,Noir,3.0
3082,Peugeot,301,19800.0,186000.0,2014.0,Manouba,Autres,Essence,5.0,Manuelle,Noir,1.2
3083,Citroen,C4,34000.0,256842.0,2013.0,Nabeul,Autres,Essence,6.0,Manuelle,Blanc,1.6
3084,Fiat,Grande Punto,26000.0,152000.0,2017.0,Monastir,Compacte,Essence,4.0,Manuelle,Blanc,1.1
3085,Fiat,Punto,18000.0,,2008.0,Kairouan,Autres,Essence,5.0,Manuelle,Noir,1.4
3086,Bmw,M,,,1995.0,Le Kef,Compacte,Essence,123.0,Manuelle,Bleu,1.6
3087,Citroen,Berlingo,18500.0,324000.0,2008.0,Mahdia,Compacte,Diesel,7.0,Manuelle,Gris,1.6
3088,Autres,Autre,65000.0,95000.0,2017.0,Médenine,Autres,Essence,9.0,Automatique,Camel,2.0
3089,Opel,Corsa,,260000.0,1999.0,Tunis,Compacte,Essence,4.0,Manuelle,Noir,3.0
3090,Peugeot,206+,21500.0,129900.0,2011.0,Manouba,Compacte,Essence,4.0,Manuelle,Gris,1.2
3091,Ford,Ranger,50000.0,207878.0,2015.0,Monastir,4 X 4,Diesel,7.0,Manuelle,Blanc,2.5
3092,Citroen,C-Elysée,24500.0,188000.0,2015.0,Tunis,Berline,Essence,5.0,Manuelle,Gris,1.2
3093,Fiat,Punto,18300.0,277000.0,2012.0,Sousse,Autres,Essence,5.0,Manuelle,Gris,4.0
3094,Volkswagen,Tiguan,44999.0,257000.0,2008.0,Ariana,Berline,Diesel,9.0,Manuelle,Noir,2.0
3095,Dacia,Sandero,44500.0,107000.0,2018.0,Kairouan,Compacte,Essence,5.0,Manuelle,Rouge,1.0
3096,Isuzu,D Max,99999.0,520000.0,2014.0,Le Kef,Utilitaire,Diesel,10.0,Manuelle,Blanc,2.4
3097,Fiat,500X,85000.0,28000.0,2021.0,Ben Arous,Autres,Essence,7.0,Automatique,Marron,1.4
3098,Renault,Megane,16000.0,260000.0,2007.0,Kairouan,Autres,Essence,0.0,Manuelle,Noir,1.6
3099,Man,Countryman,51000.0,184000.0,2019.0,Ariana,4 X 4,Essence,7.0,Automatique,Blanc,1.4
3100,Mercedes Benz,Classe C,46000.0,237000.0,2010.0,Ben Arous,Berline,Essence,9.0,Manuelle,Noir,1.8
3101,Kia,Rio,,107500.0,2017.0,Nabeul,Berline,Essence,5.0,Manuelle,Noir,1.2
3102,Isuzu,D Max,55000.0,200000.0,2019.0,Ben Arous,Pick Up,Diesel,8.0,Manuelle,Blanc,1.6
3103,Renault,Symbol,33400.0,94100.0,2015.0,Bizerte,Autres,Essence,5.0,Manuelle,Noir,1.2
3104,Peugeot,Expert,,186000.0,2011.0,Mahdia,Autres,Diesel,7.0,Manuelle,Blanc,3.0
3105,Peugeot,206,14000.0,286000.0,2001.0,Kairouan,Autres,Essence,4.0,Manuelle,Gris,1.1
3106,Isuzu,D Max,,,2015.0,Gafsa,Compacte,Diesel,0.0,Automatique,Blanc,2.0
3107,Nissan,Qashqai,30000.0,385000.0,2009.0,Manouba,Autres,Diesel,6.0,Manuelle,Noir,3.0
3108,Renault,Clio,,150000.0,2014.0,Tunis,Autres,Essence,5.0,Manuelle,Noir,1.2
3109,Dacia,Dokker,25000.0,34230.0,2020.0,Sfax,Autres,Diesel,6.0,Manuelle,Noir,1.5
3110,Bmw,Serie 3 Gt,83000.0,10003.0,2019.0,Gabes,Compacte,Essence,15.0,Automatique,Blanc,2.0
3111,Citroen,C4 Picasso,52000.0,297000.0,2015.0,Sousse,Utilitaire,Diesel,6.0,Manuelle,Gris,1.6
3112,Peugeot,3008,3500.0,,1987.0,Tunis,Autres,Essence,0.0,Manuelle,Blanc,3.0
3113,Autres,Autre,42000.0,64000.0,2019.0,Ben Arous,Berline,Essence,6.0,Manuelle,Marron,1.4
3114,Renault,Symbol,23000.0,210000.0,2012.0,Tunis,Berline,Essence,5.0,Manuelle,Noir,1.2
3115,Mazda,2,,116000.0,2016.0,Ariana,Compacte,Essence,6.0,Manuelle,Noir,1.2
3116,Peugeot,309,6000.0,240000.0,1989.0,Ariana,Autres,Essence,5.0,Manuelle,Blanc,3.0
3117,Renault,Clio,,,2000.0,Ariana,Berline,Essence,4.0,Manuelle,Noir,1.2
3119,Volkswagen,Golf 7,,120000.0,2015.0,Tunis,Compacte,Essence,5.0,Manuelle,Gris,1.2
3120,Dacia,Duster,30000.0,140000.0,2015.0,Sousse,4 X 4,Essence,7.0,Manuelle,Bleu,4.0
3121,Peugeot,207,21500.0,220000.0,2012.0,Sousse,Pick Up,Essence,4.0,Automatique,Gris,4.0
3122,Peugeot,Partner,33000.0,210000.0,2016.0,Ariana,Utilitaire,Diesel,6.0,Manuelle,Blanc,1.6
3123,Citroen,Berlingo,40000.0,168000.0,2017.0,Ben Arous,Utilitaire,Diesel,5.0,Manuelle,Gris,1.6
3124,Volkswagen,Jetta,31000.0,200000.0,2009.0,Tunis,Berline,Essence,7.0,Manuelle,Gris,3.0
3125,Autres,Autre,,,,Kairouan,Autres,Diesel,0.0,Manuelle,Blanc,1.0
3126,Mercedes Benz,Classe E,,420000.0,1999.0,Monastir,Autres,Diesel,8.0,Manuelle,Noir,1.9
3127,Renault,Megane Estate,23500.0,145000.0,2009.0,Monastir,Autres,Essence,7.0,Manuelle,Beige,1.6
3128,Peugeot,406,18000.0,200000.0,1996.0,Gabes,Utilitaire,Essence,6.0,Manuelle,Autre,2.0
3129,Citroen,Berlingo,27300.0,204000.0,2016.0,Tunis,Autres,Diesel,5.0,Manuelle,Blanc,1.6
3130,Hyundai,I 10,35000.0,90000.0,2018.0,Ariana,Berline,Essence,5.0,Automatique,Gris,1.2
3131,Renault,Symbol,24000.0,180000.0,2014.0,Mahdia,Autres,Essence,4.0,Manuelle,Noir,1.2
3132,Kia,Cerato,34000.0,116000.0,2011.0,Ben Arous,Autres,Essence,7.0,Manuelle,Noir,1.6
3133,Nissan,Patrol Gr,,275000.0,1997.0,Bizerte,4 X 4,Diesel,11.0,Manuelle,Doré,2.8
3134,Mazda,2,49000.0,9000.0,2018.0,Monastir,Compacte,Essence,6.0,Automatique,Noir,1.6
3135,Peugeot,Partner,,92000.0,2019.0,Médenine,Utilitaire,Diesel,5.0,Automatique,Gris,1.6
3136,Citroen,Berlingo,,222000.0,2018.0,Ben Arous,Utilitaire,Diesel,6.0,Manuelle,Blanc,1.6
3137,Kia,Rio,57500.0,47000.0,2021.0,Nabeul,Compacte,Essence,5.0,Manuelle,Noir,1.2
3138,Peugeot,205,3300.0,,,Tunis,Autres,Diesel,2.0,Manuelle,Vert,1.1
3139,Peugeot,508,32000.0,180000.0,2013.0,Tunis,Berline,Essence,7.0,Automatique,Noir,1.4
3140,Hyundai,I 10,,12516.0,,Tunis,Berline,Essence,5.0,Manuelle,Blanc,1.2
3141,Peugeot,205,8000.0,150000.0,1990.0,Mahdia,Compacte,Essence,4.0,Manuelle,Noir,1.2
3142,Volkswagen,Polo,16500.0,43720.0,2002.0,Manouba,Berline,Essence,4.0,Manuelle,Bleu,1.2
3143,Hyundai,Accent,33000.0,180000.0,2017.0,Tunis,Compacte,Essence,6.0,Manuelle,Autre,1.4
3144,Toyota,Corolla,,300000.0,1997.0,Ariana,Berline,Essence,7.0,Manuelle,Blanc,4.0
3145,Volkswagen,Caddy,21000.0,290000.0,2011.0,Sfax,Utilitaire,Diesel,5.0,Manuelle,Gris,1.2
3146,Citroen,C4,35000.0,200000.0,2012.0,Médenine,Berline,Diesel,5.0,Manuelle,Bleu,1.4
3147,Mercedes Benz,Classe A,,90000.0,2016.0,Gabes,Berline,Essence,6.0,Automatique,Blanc,1.6
3148,Hyundai,I 20,54000.0,32000.0,2021.0,Bizerte,Autres,Essence,5.0,Manuelle,Gris,1.4
3149,Volkswagen,Transporter,300000.0,300000.0,2013.0,Monastir,Autres,Diesel,7.0,Manuelle,Blanc,2.0
3150,Ford,Fiesta,4800.0,200000.0,,Nabeul,Cabriolet,Essence,4.0,Manuelle,Blanc,2.1
3151,Renault,19,10000.0,500000.0,1994.0,Gafsa,Autres,Essence,6.0,Manuelle,Blanc,4.0
3152,Mazda,2,,159000.0,2016.0,Tunis,Autres,Essence,6.0,Manuelle,Gris,1.0
3153,Aston Martin,Amv8,6500.0,,1992.0,Ben Arous,Compacte,Essence,5.0,Manuelle,Blanc,3.0
3154,Volkswagen,Polo,,,2001.0,Sfax,Autres,Essence,0.0,Manuelle,Gris,1.4
3155,Fiat,Punto,22000.0,200000.0,2011.0,Ariana,Compacte,Essence,5.0,Manuelle,Bleu,1.2
3156,Suzuki,Jimny,35000.0,220000.0,2008.0,Ariana,4 X 4,Diesel,6.0,Manuelle,Gris,1.5
3157,Mahindra,Hover,39000.0,17500.0,2022.0,Ariana,Autres,Essence,5.0,Manuelle,Noir,1.2
3158,Peugeot,301,18000.0,135000.0,,Ariana,Compacte,Essence,5.0,Manuelle,Gris,1.2
3159,Nissan,Qashqai,,20000.0,2018.0,Tunis,4 X 4,Diesel,6.0,Manuelle,Rouge,1.6
3160,Peugeot,3008,125000.0,30000.0,2022.0,Sousse,4 X 4,Diesel,7.0,Automatique,Gris,1.6
3161,Citroen,C-Elysée,24000.0,118734.0,2016.0,Gabes,Autres,Essence,5.0,Manuelle,Noir,3.0
3162,Volkswagen,Golf,60000.0,51000.0,2019.0,Kasserine,Berline,Essence,1.4,Automatique,Noir,1.4
3163,Kia,Sorento,,220000.0,2007.0,Sfax,4 X 4,Diesel,11.0,Automatique,Noir,2.0
3164,Peugeot,406,12800.0,,1996.0,Ben Arous,Berline,Diesel,7.0,Manuelle,Vert,1.9
3165,Peugeot,307,18000.0,,2001.0,Sousse,Compacte,Diesel,5.0,Manuelle,Gris,2.0
3166,Audi,A6,36000.0,225000.0,2011.0,Manouba,Berline,Essence,11.0,Automatique,Noir,2.0
3167,Citroen,Jumpy,22000.0,400000.0,2006.0,Mahdia,Compacte,Diesel,8.0,Manuelle,Blanc,2.0
3170,Mercedes Benz,Classe A,155000.0,2000.0,2022.0,Ariana,Berline,Essence,7.0,Automatique,Noir,4.0
3171,Volkswagen,Tiguan,70000.0,200000.0,2012.0,Nabeul,Berline,Diesel,8.0,Manuelle,Blanc,2.0
3172,Fiat,Fiorino,40000.0,50000.0,2020.0,Sidi Bouzid,Autres,Diesel,5.0,Manuelle,Blanc,1.0
3173,Suzuki,Celerio,30000.0,57000.0,2020.0,Monastir,Autres,Essence,4.0,Manuelle,Gris,1.2
3174,Audi,Q5,,180000.0,2010.0,Sousse,4 X 4,Diesel,10.0,Manuelle,Noir,2.0
3175,,,10700.0,,,Nabeul,,,,,,
3176,Fiat,Siena,,303000.0,2007.0,Nabeul,Compacte,Essence,5.0,Manuelle,Gris,1.6
3177,Peugeot,207 Sw,,221700.0,2007.0,Le Kef,Compacte,Essence,6.0,Manuelle,Gris,1.6
3178,Kia,Rio,22000.0,232000.0,2010.0,Ben Arous,Berline,Essence,6.0,Manuelle,Gris,1.4
3179,Peugeot,208,30000.0,138000.0,2017.0,Tunis,Compacte,Essence,5.0,Manuelle,Blanc,1.2
3180,Peugeot,308,38500.0,145000.0,2016.0,Ben Arous,Berline,Diesel,5.0,Manuelle,Noir,1.6
3181,Peugeot,208,30000.0,86000.0,2020.0,Sfax,Utilitaire,Essence,5.0,Manuelle,Gris,1.2
3182,Peugeot,206,12900.0,151000.0,2000.0,Tunis,Berline,Essence,5.0,Manuelle,Noir,1.2
3183,Renault,Megane Estate,19800.0,210000.0,2005.0,Tunis,Autres,Essence,6.0,Manuelle,Noir,1.4
3184,Bmw,Série 1,47000.0,170000.0,2014.0,Tunis,Compacte,Essence,6.0,Manuelle,Gris,1.6
3185,Fiat,Grande Punto,25000.0,274000.0,2010.0,Tunis,Compacte,Essence,5.0,Manuelle,Gris,1.2
3186,Renault,Laguna,19000.0,234500.0,2002.0,Tunis,Berline,Diesel,6.0,Automatique,Bleu,1.9
3187,Citroen,C4 Cactus,39000.0,142000.0,2015.0,Tunis,Autres,Essence,5.0,Manuelle,Noir,1.2
3188,Volkswagen,Polo,45000.0,113000.0,2019.0,Mahdia,Compacte,Essence,4.0,Manuelle,Noir,1.0
3189,Volkswagen,Passat,12500.0,275369.0,1997.0,Ariana,Berline,Essence,7.0,Manuelle,Bleu,1.8
3190,Fiat,Punto,,,2008.0,Zaghouan,Autres,Essence,5.0,Manuelle,Gris,1.4
3191,Kia,Picanto,32000.0,34000.0,2017.0,Sfax,Compacte,Essence,4.0,Manuelle,Gris,1.0
3192,Hyundai,I 10,,168000.0,2019.0,Nabeul,Autres,Essence,5.0,Manuelle,Noir,1.2
3193,Ford,Focus C-Max,19500.0,250000.0,2006.0,Ariana,Autres,Essence,123.0,Manuelle,Gris,1.2
3194,Suzuki,Celerio,30500.0,117000.0,2018.0,Bizerte,Compacte,Essence,4.0,Manuelle,Gris,1.0
3195,Renault,R21,10000.0,250000.0,2000.0,Tozeur,Berline,Essence,7.0,Manuelle,Vert,1.8
3196,Audi,A4,57000.0,157000.0,2014.0,Sousse,Berline,Essence,7.0,Automatique,Noir,1.8
3197,Peugeot,106,6000.0,90200.0,1995.0,Ariana,Autres,Essence,0.0,Manuelle,Vert,1.2
3198,Fiat,Doblo,30000.0,210000.0,2019.0,Sousse,Utilitaire,Diesel,5.0,Manuelle,Blanc,1.3
3199,Citroen,C3,24500.0,150000.0,2013.0,Manouba,Compacte,Essence,3.0,Manuelle,Gris,3.0
3200,Citroen,C4,,174000.0,2012.0,Sousse,Compacte,Essence,6.0,Manuelle,Noir,2.0
3201,Peugeot,206+,14000.0,300000.0,2002.0,Tunis,Autres,Essence,,Manuelle,Noir,1.3
3202,Mahindra,Hover,31500.0,67000.0,2018.0,Ben Arous,Compacte,Essence,5.0,Manuelle,Rouge,1.3
3203,Volkswagen,Passat,30000.0,248000.0,2006.0,Monastir,Berline,Essence,7.0,Manuelle,Noir,1.6
3204,Toyota,Carina,,227000.0,1998.0,Ariana,Berline,Essence,14.0,Manuelle,Noir,2.9
3205,Seat,Ibiza,32000.0,145000.0,2015.0,Tunis,Compacte,Essence,5.0,Manuelle,Noir,1.2
3206,Peugeot,308,22500.0,410000.0,2009.0,Ben Arous,Compacte,Diesel,5.0,Manuelle,Beige,1.6
3207,Toyota,Prado,,280000.0,2011.0,Ariana,4 X 4,Diesel,9.0,Manuelle,Blanc,3.0
3208,Peugeot,106,11500.0,100000.0,1996.0,Ben Arous,Berline,Essence,,Manuelle,Gris,1.1
3209,Renault,Clio,8300.0,180000.0,1994.0,Tunis,Autres,Essence,5.0,Manuelle,Bleu,3.0
3210,Volkswagen,Polo,,138400.0,2017.0,Sousse,Utilitaire,Essence,4.0,Manuelle,Noir,1.2
3211,Peugeot,206,13000.0,300000.0,2002.0,Tunis,Autres,Essence,1.0,Manuelle,Noir,1.0
3212,Alfa Romeo,Mito,28500.0,183000.0,2010.0,Tunis,Compacte,Essence,5.0,Manuelle,Noir,1.4
3213,Suzuki,Alto,30000.0,48000.0,2018.0,Tunis,Autres,Essence,4.0,Manuelle,Marron,1.7
3214,Volkswagen,Tiguan,45000.0,170000.0,2011.0,Manouba,4 X 4,Essence,8.0,Manuelle,Blanc,2.0
3215,Audi,80,,500000.0,1985.0,Tunis,Compacte,Diesel,5.0,Manuelle,Gris,4.0
3216,Peugeot,308,38000.0,36000.0,2010.0,Tunis,Cabriolet,Essence,6.0,Manuelle,Blanc,1.6
3217,Fiat,500,,61000.0,2016.0,Sousse,Berline,Essence,4.0,Manuelle,Autre,1.2
3218,Peugeot,106,7500.0,350000.0,1997.0,Nabeul,Berline,Essence,4.0,Manuelle,Bleu,1.2
3219,Honda,Brio Amaze,29000.0,77000.0,2018.0,Tunis,Autres,Essence,5.0,Manuelle,Autre,1.2
3220,Peugeot,Partner,24000.0,280000.0,2013.0,Kairouan,Compacte,Diesel,0.0,Manuelle,Gris,1.6
3221,Skoda,Fabia,,,1978.0,Mahdia,Autres,Essence,4.0,Manuelle,Orange,1.5
3222,Mercedes Benz,240,10000.0,370000.0,1981.0,Mahdia,Berline,Diesel,10.0,Manuelle,Bleu,1.4
3223,Fiat,Tipo,38000.0,110000.0,,Manouba,Autres,Essence,1.0,Manuelle,Camel,4.0
3224,Peugeot,205,6500.0,9999.0,1996.0,Bizerte,Compacte,Diesel,4.0,Manuelle,Blanc,1.2
3225,Lancia,Ypsilon,,110000.0,2013.0,Sfax,Compacte,Essence,4.0,Manuelle,Blanc,1.2
3226,Chery,Qq6,22500.0,62000.0,2016.0,Ben Arous,Autres,Essence,4.0,Manuelle,Bleu,1.0
3227,Mercedes Benz,Classe A,66000.0,192000.0,2014.0,Mahdia,Compacte,Diesel,5.0,Manuelle,Blanc,1.4
3228,Byd,F3,,,2017.0,Ben Arous,4 X 4,Essence,7.0,Manuelle,Blanc,1.5
3229,Renault,R9,3600.0,400000.0,1984.0,Ariana,Utilitaire,Essence,7.0,Manuelle,Blanc,4.0
3230,Mercedes Benz,Classe C,50000.0,300000.0,2009.0,Ariana,Berline,Essence,9.0,Automatique,Blanc,1.9
3231,Peugeot,208,26000.0,180000.0,2015.0,Manouba,Autres,Essence,5.0,Manuelle,Blanc,1.2
3232,Peugeot,106,12500.0,1111.0,,Ben Arous,Utilitaire,Essence,4.0,Manuelle,Blanc,1.1
3233,Opel,Corsa,,230000.0,1999.0,Tunis,Compacte,Essence,4.0,Manuelle,Noir,3.0
3234,Renault,Symbol,,,2019.0,Sfax,Berline,Essence,5.0,Manuelle,Gris,1.4
3235,Renault,Clio,,79000.0,2015.0,Sfax,Monospace,Essence,5.0,Manuelle,Rouge,1.2
3236,Ford,Fiesta,7000.0,250000.0,1962.0,Mahdia,Autres,Essence,4.0,Manuelle,Rouge,3.0
3237,Opel,Corsa,,,1998.0,Ben Arous,Compacte,Essence,4.0,Manuelle,Noir,3.0
3238,Dacia,Sandero,20000.0,220000.0,2014.0,Tunis,Compacte,Essence,5.0,Manuelle,Noir,1.2
3239,Land Rover,Freelander,27500.0,400000.0,2003.0,Bizerte,4 X 4,Diesel,8.0,Manuelle,Gris,2.4
3240,Fiat,Uno,,300000.0,2006.0,Nabeul,Autres,Essence,4.0,Manuelle,Gris,1.0
3241,Mitsubishi,L200,30000.0,290000.0,2015.0,Tunis,Autres,Diesel,10.0,Manuelle,Blanc,2.0
3242,Volkswagen,Polo,12000.0,348000.0,1998.0,Tunis,Autres,Essence,4.0,Manuelle,Blanc,4.0
3243,Hyundai,I 10,35000.0,88000.0,2019.0,Bizerte,Compacte,Essence,5.0,Manuelle,Bleu,1.2
3244,Chery,A1,,58743.0,2017.0,Gabes,Autres,Essence,5.0,Manuelle,Blanc,1.7
3245,Volkswagen,Polo,,187600.0,2004.0,Tunis,Utilitaire,Essence,4.0,Manuelle,Gris,1.2
3246,Renault,Clio,18000.0,,2004.0,Ben Arous,Autres,Essence,4.0,Manuelle,Gris,1.2
3247,Ford,Fiesta,15500.0,200000.0,2007.0,Ariana,Compacte,Essence,5.0,Manuelle,Noir,1.2
3248,Citroen,C4,26000.0,12345.0,2011.0,Monastir,Autres,Diesel,5.0,Manuelle,Autre,2.0
3249,Citroen,C15,5200.0,20000.0,1990.0,Sousse,Autres,Diesel,7.0,Manuelle,Blanc,1.9
3250,Citroen,Jumpy,,372269.0,2009.0,Kairouan,Utilitaire,Diesel,7.0,Automatique,Blanc,2.0
3251,Fiat,Punto,,130000.0,2014.0,Sfax,Compacte,Essence,4.0,Manuelle,Blanc,1.2
3252,Seat,Ibiza,28000.0,165000.0,2017.0,Mahdia,Compacte,Essence,5.0,Manuelle,Blanc,1.2
3253,Renault,R19,,,1993.0,Kasserine,Autres,Essence,1.0,Manuelle,Gris,4.0
3254,Renault,R19,12000.0,400000.0,1993.0,Mahdia,Compacte,Essence,4.0,Manuelle,Blanc,2.0
3255,Renault,19,9500.0,35000.0,1999.0,Monastir,Berline,Essence,6.0,Manuelle,Noir,1.0
3256,Volkswagen,Tiguan,120000.0,43000.0,2019.0,Sousse,4 X 4,Essence,6.0,Automatique,Noir,1.0
3257,Fiat,Palio,18000.0,170000.0,2010.0,Tunis,Monospace,Essence,-4.0,Manuelle,Blanc,1.2
3258,Fiat,500,,118000.0,2015.0,Tunis,Compacte,Essence,4.0,Automatique,Rouge,1.2
3259,Opel,Omega,19700.0,273000.0,1995.0,Le Kef,Berline,Diesel,10.0,Manuelle,Vert,2.5
3260,Peugeot,404,4000.0,200000.0,1985.0,Sidi Bouzid,Autres,Diesel,8.0,Manuelle,Blanc,4.0
3261,Renault,Scenic,15500.0,260000.0,2000.0,Sousse,Berline,Essence,7.0,Manuelle,Gris,1.7
3262,Nissan,Sunny,55000.0,260000.0,2015.0,Ben Arous,Berline,Essence,6.0,Automatique,Gris,1.5
3263,Volkswagen,Jetta,10000.0,15555.0,1985.0,Zaghouan,Berline,Diesel,5.0,Manuelle,Bleu,1.6
3264,Volkswagen,Passat,25000.0,230000.0,2005.0,Ben Arous,Autres,Diesel,8.0,Manuelle,Noir,4.0
3265,Renault,Clio,23000.0,190000.0,2010.0,Sousse,Compacte,Diesel,4.0,Manuelle,Bleu,1.5
3266,Peugeot,301,,156000.0,2013.0,Sfax,Berline,Essence,5.0,Manuelle,Gris,1.2
3267,Autres,Autre,,,,Sfax,Autres,Essence,0.0,Manuelle,Doré,1.2
3268,Suzuki,Swift,47000.0,32000.0,2021.0,Tunis,Autres,Essence,5.0,Manuelle,Autre,4.0
3269,Renault,Symbol,39800.0,15000.0,2021.0,Ben Arous,Berline,Essence,5.0,Manuelle,Blanc,1.1
3270,Mercedes Benz,Classe C Coupe,56000.0,225000.0,2011.0,Sfax,Berline,Essence,9.0,Automatique,Noir,1.8
3271,Ac,Seven,66000.0,70000.0,2019.0,Tunis,4 X 4,Essence,7.0,Automatique,Rouge,1.5
3272,Volkswagen,Golf,,170000.0,2012.0,Sousse,Berline,Diesel,5.0,Manuelle,Noir,1.6
3273,Renault,Kangoo,,555000.0,2002.0,Nabeul,Compacte,Diesel,7.0,Manuelle,Blanc,1.9
3274,Toyota,Auris,33000.0,,2018.0,Béja,Autres,Essence,4.0,Manuelle,Gris,3.0
3275,Volkswagen,Golf 6,36500.0,144000.0,2011.0,Tunis,Compacte,Essence,7.0,Manuelle,Bleu,1.4
3276,Volkswagen,Polo,9499.0,,1997.0,Kairouan,Autres,Essence,5.0,Manuelle,Gris,3.0
3277,Nissan,Qashqai,31000.0,263000.0,2009.0,Sousse,4 X 4,Diesel,0.0,Manuelle,Blanc,1.6
3278,Dacia,Dokker,19000.0,290000.0,2013.0,Ariana,Utilitaire,Diesel,6.0,Manuelle,Noir,1.5
3279,Peugeot,Partner,17000.0,,,Tunis,Autres,Diesel,1.0,Manuelle,Blanc,4.0
3280,Autres,Autre,62000.0,87000.0,2018.0,Sfax,4 X 4,Essence,9.0,Automatique,Noir,1.6
3281,Peugeot,Boxer,11500.0,250000.0,1998.0,Sousse,Berline,Essence,4.0,Manuelle,Blanc,1.5
3282,Kia,Rio,22000.0,178000.0,2011.0,Ariana,Berline,Essence,6.0,Manuelle,Noir,4.0
3283,Renault,Capture,37000.0,208000.0,2014.0,Nabeul,Compacte,Essence,6.0,Manuelle,Noir,1.2
3284,Volkswagen,Polo,5800.0,,,Tunis,Autres,Essence,0.0,Manuelle,Rouge,1.4
3285,Ford,Fiesta,14000.0,200000.0,2013.0,Mahdia,Compacte,Essence,5.0,Manuelle,Gris,1.2
3286,Honda,Brio Amaze,33000.0,61000.0,2017.0,Tunis,Berline,Essence,5.0,Manuelle,Autre,4.0
3287,Peugeot,Expert,,428935.0,2012.0,Jendouba,Autres,Diesel,7.0,Manuelle,Blanc,2.0
3288,Peugeot,2008,47000.0,130000.0,2016.0,Ariana,Autres,Essence,5.0,Manuelle,Noir,1.5
3289,Citroen,Jumper,12000.0,200000.0,2002.0,Sfax,Autres,Diesel,7.0,Manuelle,Blanc,1.2
3290,Land Rover,Range Rover Evoque,120000.0,134000.0,2015.0,Tunis,4 X 4,Essence,15.0,Automatique,Blanc,2.0
3291,Volkswagen,Transporter,33000.0,170000.0,2015.0,Monastir,Compacte,Diesel,7.0,Manuelle,Blanc,2.0
3292,Ford,Fiesta,,250000.0,2004.0,Manouba,Autres,Essence,5.0,Automatique,Bleu,1.2
3293,Fiat,Palio,,183000.0,2010.0,Sfax,Autres,Essence,4.0,Manuelle,Bleu,1.3
3294,Ford,Fiesta,,250000.0,2004.0,Manouba,Autres,Essence,5.0,Manuelle,Bleu,4.0
3295,Ford,Fiesta,40000.0,117000.0,2021.0,Gabes,Compacte,Essence,4.0,Manuelle,Gris,1.0
3296,Mitsubishi,Pick Up,290000.0,,2020.0,Tunis,4 X 4,Essence,,Manuelle,Blanc,1.2
3297,Peugeot,106,13500.0,123562.0,1999.0,Tunis,Autres,Essence,4.0,Manuelle,Blanc,1.4
3298,Peugeot,106,12000.0,,,Ben Arous,Autres,Essence,4.0,Manuelle,Rouge,1.2
3299,Opel,Astra,17500.0,140000.0,2002.0,Sidi Bouzid,Compacte,Essence,5.0,Manuelle,Noir,1.2
3300,Ford,Fiesta,25000.0,155000.0,2009.0,Sousse,Compacte,Essence,5.0,Manuelle,Noir,1.4
3301,Citroen,Saxo,14000.0,420000.0,2002.0,Sousse,Autres,Essence,4.0,Manuelle,Gris,1.4
3302,Citroen,C35,20000.0,300000.0,2011.0,Tunis,Compacte,Essence,5.0,Manuelle,Blanc,4.0
3303,Nissan,Micra,,,2002.0,Nabeul,Berline,Diesel,5.0,Manuelle,Blanc,3.0
3304,Citroen,Ax,,185000.0,2006.0,Sousse,Compacte,Essence,4.0,Manuelle,Rouge,1.2
3305,Mini,One,31500.0,199000.0,2010.0,Sousse,Compacte,Essence,4.0,Manuelle,Beige,1.6
3306,Ford,Ranger,32000.0,337000.0,2012.0,Ariana,4 X 4,Diesel,10.0,Manuelle,Noir,2.5
3307,Peugeot,2008,60000.0,35000.0,2020.0,Tunis,Berline,Essence,5.0,Automatique,Rouge,1.2
3308,Autres,Autre,,60000.0,2019.0,Tunis,Compacte,Essence,4.0,Manuelle,Noir,1.2
3309,Opel,Frontera,,200000.0,1994.0,Bizerte,4 X 4,Diesel,9.0,Manuelle,Bleu,3.0
3310,Renault,Master,8000.0,300000.0,2004.0,Nabeul,Utilitaire,Diesel,10.0,Manuelle,Blanc,2.0
3311,Autres,Autre,11000.0,25000.0,2019.0,Nabeul,Autres,Essence,7.0,Manuelle,Blanc,1.4
3312,Peugeot,Partner,13500.0,290000.0,2001.0,Monastir,Berline,Diesel,4.0,Manuelle,Blanc,1.6
3313,Citroen,Saxo,12500.0,,2001.0,Ariana,Compacte,Essence,5.0,Manuelle,Rouge,1.1
3314,Hyundai,I 10,28500.0,138000.0,2016.0,Sfax,Autres,Essence,5.0,Manuelle,Autre,1.2
3315,Kia,Rio,23500.0,177000.0,2010.0,Gafsa,Berline,Essence,6.0,Manuelle,Gris,1.4
3316,Volkswagen,Golf,38000.0,132000.0,2010.0,Médenine,Berline,Essence,5.0,Automatique,Noir,1.9
3317,Fiat,Fiorino,,81000.0,2020.0,Tunis,Compacte,Diesel,5.0,Manuelle,Blanc,1.9
3318,Opel,Astra,22500.0,250000.0,2007.0,Tunis,Berline,Diesel,6.0,Manuelle,Gris,1.9
3319,Ac,Gt 40,,3000.0,2022.0,Nabeul,4 X 4,Essence,9.0,Automatique,Blanc,1.6
3320,Hyundai,Tucson,,163000.0,2007.0,Sfax,4 X 4,Diesel,7.0,Manuelle,Noir,2.0
3321,Citroen,C3,37000.0,74000.0,2017.0,Ariana,Berline,Essence,4.0,Manuelle,Gris,3.0
